X,Y,recordnum,takenby,comments,setdate,setyear,mcd,route,road,cntdir,fromlmt,tolmt,type,latitude,longitude,factor,axle,outdir,indir,aadb,program,bikepedgroup,bikepedfacility,co_name,mun_name,id
-75.2070377699999,39.9754056800001,157530,vg,,2021/03/05 00:00:00+00,2021,4210160106,,parkside ave,both,42nd st,41st st,Bicycle,39.97540568,-75.20703777,,,S,N,24,,Mixed,,Philadelphia,West Park,115302
-75.22078698,39.9805022200001,157532,vg,,2021/03/05 00:00:00+00,2021,4210160106,,parkside ave,both,51st st,50th st,Bicycle,39.98050222,-75.22078698,,,S,N,885,,Mixed,,Philadelphia,West Park,115404
-75.1505999999999,39.9547900000001,157534,vg,,2021/03/07 00:00:00+00,2021,4210160103,,race st,east,7th st,6th st,Bicycle,39.95479,-75.1506,,,W,E,178,,Mixed,,Philadelphia,Central,115406
-75.0233502899999,40.0362275700001,157536,vg,,2021/03/07 00:00:00+00,2021,4210160104,,torresdale ave,both,rhawn st,pennypack creek,Bicycle,40.03622757,-75.02335029,,,S,N,30,,Mixed,,Philadelphia,North Delaware,115408
-75.0233502899999,40.0362275700001,157537,vg,,2021/03/07 00:00:00+00,2021,4210160104,,torresdale ave,both,rhawn st,pennypack creek,Bicycle,40.03622757,-75.02335029,,,N,S,11,,Mixed,,Philadelphia,North Delaware,115409
-75.020291,40.037832,157539,vg,,2021/03/07 00:00:00+00,2021,4210160104,,torresdale ave,both,pennpack creek trail,enfield ave,Bicycle,40.037832,-75.020291,,,S,N,6,,Mixed,,Philadelphia,North Delaware,115411
-75.020291,40.037832,157540,vg,,2021/03/07 00:00:00+00,2021,4210160104,,torresdale ave,both,pennpack creek trail,enfield ave,Bicycle,40.037832,-75.020291,,,N,S,13,,Mixed,,Philadelphia,North Delaware,115412
-75.15921,39.9625160000001,157542,vg,,2021/03/07 00:00:00+00,2021,4210160103,,13th st,north,spring garden st,green st,Bicycle,39.962516,-75.15921,,,S,N,358,,Mixed,,Philadelphia,Central,115414
-75.6369999999999,39.84995,153795,vg,,2020/06/22 00:00:00+00,2020,4202959136,52,kennett pk,north,balmoral dr,burrows run rd,Bicycle 2,39.84995,-75.637,,,S,N,14,,Mixed,,Chester,Pennsbury Township,115695
-75.6369999999999,39.84995,153796,vg,,2020/06/22 00:00:00+00,2020,4202959136,52,kennett pk,south,balmoral dr,burrows run rd,Bicycle 2,39.84995,-75.637,,,N,S,17,,Mixed,,Chester,Pennsbury Township,115696
-75.255348,39.951155,153798,vg,,2020/06/22 00:00:00+00,2020,4204579000,,church la,south,patterson ave,guilford rd,Bicycle 2,39.951155,-75.255348,,,N,S,461,,Mixed,,Delaware,Upper Darby Township,115697
-75.27102,39.93427,153799,vg,,2020/06/22 00:00:00+00,2020,4204541440,,lansdowne ave,north,madison ave,fairview ave,Bicycle 2,39.93427,-75.27102,,,S,N,16,,Mixed,,Delaware,Lansdowne Borough,115698
-75.27102,39.93427,153800,vg,,2020/06/22 00:00:00+00,2020,4204541440,,lansdowne ave,south,madison ave,fairview ave,Bicycle 2,39.93427,-75.27102,,,N,S,10,,Mixed,,Delaware,Lansdowne Borough,115699
-75.268972,39.929335,153802,vg,,2020/06/22 00:00:00+00,2020,4204541440,,lansdowne ave,south,fairview ave,golf rd,Bicycle 2,39.929335,-75.268972,,,N,S,58,,Mixed,,Delaware,Lansdowne Borough,115700
-75.27501,39.9279100000001,153803,vg,,2020/06/22 00:00:00+00,2020,4204579000,,providence rd,east,springfield rd,lansdowne ave,Bicycle 2,39.92791,-75.27501,,,W,E,15,,Mixed,,Delaware,Upper Darby Township,115701
-75.27501,39.9279100000001,153804,vg,,2020/06/22 00:00:00+00,2020,4204579000,,providence rd,west,springfield rd,lansdowne ave,Bicycle 2,39.92791,-75.27501,,,E,W,9,,Mixed,,Delaware,Upper Darby Township,115702
-75.32357583,40.1289043900001,153806,vg,,2020/06/23 00:00:00+00,2020,4209121600,,johnson hwy,west,powell st,new hope st,Bicycle 2,40.12890439,-75.32357583,,,E,W,25,,Mixed,,Montgomery,East Norriton Township,115703
-75.1735159999999,39.9444520000001,155182,vg,,2020/10/22 00:00:00+00,2020,4210160103,,19th st,south,bainbridge st,south st,Bicycle 2,39.944452,-75.173516,,,N,S,535,,Mixed,,Philadelphia,Central,115753
-75.29889,40.1963500000001,153807,vg,,2020/07/22 00:00:00+00,2020,4209179056,,morris rd,east,north wales rd,bethel rd,Bicycle 2,40.19635,-75.29889,,,W,E,14,,Low Volume,,Montgomery,Upper Gwynedd Township,115800
-75.29889,40.1963500000001,153808,vg,,2020/07/22 00:00:00+00,2020,4209179056,,morris rd,west,north wales rd,bethel rd,Bicycle 2,40.19635,-75.29889,,,E,W,11,,Low Volume,,Montgomery,Upper Gwynedd Township,115801
-75.34549,40.10202,153809,vg,,2020/06/23 00:00:00+00,2020,4209108568,,ford st,east,us 202 dekalb st,pa 23 4th st,Bicycle 2,40.10202,-75.34549,,,W,E,5,,Low Volume,,Montgomery,Bridgeport Borough,115802
-75.34549,40.10202,153810,vg,,2020/06/23 00:00:00+00,2020,4209108568,,ford st,west,us 202 dekalb st,pa 23 4th st,Bicycle 2,40.10202,-75.34549,,,E,W,6,,Low Volume,,Montgomery,Bridgeport Borough,115803
-75.1440499999999,40.13939,153811,vg,,2020/06/23 00:00:00+00,2020,4209100156,,fitzwatertown rd,east,susquehanna rd,old welsh rd,Bicycle 2,40.13939,-75.14405,,,W,E,4,,Mixed,,Montgomery,Abington Township,115804
-75.1440499999999,40.13939,153812,vg,,2020/06/23 00:00:00+00,2020,4209100156,,fitzwatertown rd,west,susquehanna rd,old welsh rd,Bicycle 2,40.13939,-75.14405,,,E,W,9,,Mixed,,Montgomery,Abington Township,115805
-74.91248,40.1472200000001,153813,vg,,2020/06/23 00:00:00+00,2020,4201736192,513,bellevue ave,north,neshaminy st,hulmeville ave,Bicycle 2,40.14722,-74.91248,,,S,N,6,,Low Volume,,Bucks,Hulmeville Borough,115806
-74.91248,40.1472200000001,153814,vg,,2020/06/23 00:00:00+00,2020,4201736192,513,bellevue ave,south,neshaminy st,hulmeville ave,Bicycle 2,40.14722,-74.91248,,,N,S,7,,Low Volume,,Bucks,Hulmeville Borough,115807
-75.32357583,40.1289043900001,153805,vg,,2020/06/23 00:00:00+00,2020,4209121600,,johnson hwy,east,powell st,new hope st,Bicycle 2,40.12890439,-75.32357583,,,W,E,16,,Mixed,,Montgomery,East Norriton Township,115808
-75.177035,39.9448550000001,155180,vg,,2020/10/20 00:00:00+00,2020,4210160103,,21st st,south,south st,bainbridge st,Bicycle 2,39.944855,-75.177035,,,N,S,958,,Mixed,,Philadelphia,Central,115814
-75.1751199999999,39.9445390000001,155181,vg,,2020/10/20 00:00:00+00,2020,4210160103,,20th st,north,bainbridge st,south st,Bicycle 2,39.944539,-75.17512,,,N,S,535,,Mixed,,Philadelphia,Central,115815
-75.17196,39.9442260000001,155183,vg,,2020/10/22 00:00:00+00,2020,4210160103,,18th st,north,bainbridge st,south st,Bicycle 2,39.944226,-75.17196,,,S,N,479,,Mixed,,Philadelphia,Central,115816
-75.1703879999999,39.9440040000001,155184,vg,,2020/10/22 00:00:00+00,2020,4210160103,,17th st,south,bainbridge st,south st,Bicycle 2,39.944004,-75.170388,,,N,S,545,,Mixed,,Philadelphia,Central,115817
-75.1688109999999,39.943794,155185,vg,,2020/10/27 00:00:00+00,2020,4210160103,,16th st,north,bainbridge st,south st,Bicycle 2,39.943794,-75.168811,,,S,N,486,,Mixed,,Philadelphia,Central,115818
-75.167255,39.9436420000001,155186,vg,,2020/10/27 00:00:00+00,2020,4210160103,,15th st,south,south st,bainbridge st,Bicycle 2,39.943642,-75.167255,,,N,S,538,,Mixed,,Philadelphia,Central,115819
-75.165603,39.9434650000001,155187,vg,,2020/11/03 00:00:00+00,2020,4210160103,291,broad st southbound lanes,south,bainbridge st,south st,Bicycle 2,39.943465,-75.165603,,,N,S,205,,Mixed,,Philadelphia,Central,115820
-75.15824,39.9594020000001,155188,vg,,2020/11/04 00:00:00+00,2020,4210160103,,12th st,south,callowhill st,noble st,Bicycle 2,39.959402,-75.15824,,,N,S,140,,Mixed,,Philadelphia,Central,115821
-75.159842,39.9595160000001,155189,vg,,2020/11/04 00:00:00+00,2020,4210160103,,13th st,north,callowhill st,noble st,Bicycle 2,39.959516,-75.159842,,,S,N,151,,Mixed,,Philadelphia,Central,115822
-75.161805,39.9600830000001,155190,vg,,2020/11/04 00:00:00+00,2020,4210160103,611,broad st northbound lanes,north,callowhill st,hamilton st,Bicycle 2,39.960083,-75.161805,,,S,N,116,,Mixed,,Philadelphia,Central,115823
-75.1619709999999,39.9600560000001,155191,vg,,2020/11/04 00:00:00+00,2020,4210160103,611,broad st southbound lanes,south,callowhill st,hamilton st,Bicycle 2,39.960056,-75.161971,,,N,S,99,,Mixed,,Philadelphia,Central,115824
-75.165228,39.960297,155193,vg,,2020/11/05 00:00:00+00,2020,4210160103,,16th st,north,callowhill st,hamilton st,Bicycle 2,39.960297,-75.165228,,,S,N,85,,Mixed,,Philadelphia,Central,115826
-75.168259,39.9612100000001,155194,vg,,2020/11/05 00:00:00+00,2020,4210160103,,18th st,north,franklintown blvd,hamilton st,Bicycle 2,39.96121,-75.168259,,,S,N,75,,Mixed,,Philadelphia,Central,115827
-75.1699159999999,39.9610740000001,155195,vg,,2020/11/05 00:00:00+00,2020,4210160103,,19th st,south,hamilton st,callowhill st,Bicycle 2,39.961074,-75.169916,,,N,S,133,,Mixed,,Philadelphia,Central,115828
-75.1714719999999,39.9613620000001,155196,vg,,2020/11/05 00:00:00+00,2020,4210160103,,20th st,north,callowhill st,hamilton st,Bicycle 2,39.961362,-75.171472,,,S,N,1324,,Mixed,,Philadelphia,Central,115829
-75.1732929999999,39.9620770000001,155197,vg,,2020/11/06 00:00:00+00,2020,4210160103,,21st st,south,hamilton st,pennsylvania ave,Bicycle 2,39.962077,-75.173293,,,N,S,154,,Mixed,,Philadelphia,Central,115830
-75.17633327,39.96225014,155198,vg,,2020/11/10 00:00:00+00,2020,4210160103,,ben franklin pkwy inner la northbound,north,22nd st,eakins oval,Bicycle 2,39.96225014,-75.17633327,,,S,N,145,,Mixed,,Philadelphia,Central,115831
-75.188185,39.9399110000001,154067,vg,,2020/08/26 00:00:00+00,2020,4210160112,,grays ferry ave eastbound lanes,east,ellsworth st,washington ave,Bicycle 2,39.939911,-75.188185,,,W,E,295,Project,Mixed,Bike Lane,Philadelphia,South,115872
-75.188327,39.939962,154068,vg,,2020/08/26 00:00:00+00,2020,4210160112,,grays ferry ave westbound lanes,west,ellsworth st,washington ave,Bicycle 2,39.939962,-75.188327,,,E,W,91,Project,Mixed,Bike Lane,Philadelphia,South,115873
-75.155277,39.9590260000001,155218,vg,,2021/01/07 00:00:00+00,2021,4210160103,,ridge ave northbound lanes,north,noble st,callowhill st,Bicycle 2,39.959026,-75.155277,,,S,N,134,,Mixed,,Philadelphia,Central,115955
-75.185278,39.941812,154044,vg,,2020/08/26 00:00:00+00,2020,4210160112,,grays ferry ave,north,carpenter st,christian st,Bicycle 2,39.941812,-75.185278,,,N,S,62,,Mixed,,Philadelphia,South,115958
-75.185278,39.941812,154045,vg,,2020/08/26 00:00:00+00,2020,4210160112,,grays ferry ave,south,carpenter st,christian st,Bicycle 2,39.941812,-75.185278,,,N,S,23,,Mixed,,Philadelphia,South,115959
-75.135771,40.001018,154049,vg,,2020/08/27 00:00:00+00,2020,4210160101,,westmoreland st,west,3rd st,4th St,Bicycle 2,40.001018,-75.135771,,,E,W,30,,Mixed,,Philadelphia,North,115963
-75.135771,40.001018,154050,vg,,2020/08/27 00:00:00+00,2020,4210160101,,westmoreland st,east,3rd st,4th St,Bicycle 2,40.001018,-75.135771,,,E,W,13,,Mixed,,Philadelphia,North,115964
-75.174921,39.962135,155201,vg,,2020/11/06 00:00:00+00,2020,4210160103,,22nd st,north,hamilton st,ben franklin pkwy,Bicycle 2,39.962135,-75.174921,,,S,N,193,,Mixed,,Philadelphia,Central,115967
-75.1539519999999,39.9420010000001,155202,vg,,2020/11/10 00:00:00+00,2020,4210160103,,7th st,north,bainbridge st,south st,Bicycle 2,39.942001,-75.153952,,,S,N,221,,Mixed,,Philadelphia,Central,115968
-75.1523749999999,39.941832,155203,vg,,2020/11/11 00:00:00+00,2020,4210160103,,6th st,south,bainbridge st,south st,Bicycle 2,39.941832,-75.152375,,,N,S,237,,Mixed,,Philadelphia,Central,115969
-75.1786329999999,39.9449950000001,155204,vg,,2020/11/12 00:00:00+00,2020,4210160103,,22nd st,north,south st,bainbridge st,Bicycle 2,39.944995,-75.178633,,,N,S,605,,Mixed,,Philadelphia,Central,115970
-75.16342,39.943091,155205,vg,,2020/11/12 00:00:00+00,2020,4210160103,,13th st,north,bainbridge st,south st,Bicycle 2,39.943091,-75.16342,,,N,S,374,,Mixed,,Philadelphia,Central,115971
-75.161827,39.9429960000001,155206,vg,,2020/11/12 00:00:00+00,2020,4210160103,,12th st,south,bainbridge st,south st,Bicycle 2,39.942996,-75.161827,,,N,S,234,,Mixed,,Philadelphia,Central,115972
-75.160266,39.9426960000001,155207,vg,,2020/11/18 00:00:00+00,2020,4210160103,,11th st,north,south st,bainbridge st,Bicycle 2,39.942696,-75.160266,,,S,N,370,,Mixed,,Philadelphia,Central,115973
-75.110969,40.045533,156845,vg,,2021/01/26 00:00:00+00,2021,4210160115,,tacony creek trail,both,cheltenham presbyterian church lot,adams ave,Bicycle 2,40.045533,-75.110969,,,S,N,,,Mixed,Multiuse Trail,Philadelphia,Upper North,115994
-75.114747,40.0398060000001,156847,vg,,2021/01/26 00:00:00+00,2021,4210160115,,e chew ave,both,crescentville rd,railroad tracks,Bicycle 2,40.039806,-75.114747,,,N,S,5,,Mixed,Multiuse Trail,Philadelphia,Upper North,115996
-75.111869,40.029483,156849,vg,,2021/01/26 00:00:00+00,2021,4210160115,,tacony creek trail,both,n tabor rd,us 1 roosevelt blvd,Bicycle 2,40.029483,-75.111869,,,N,S,14,,Mixed,Multiuse Trail,Philadelphia,Upper North,115998
-75.112403,40.0256690000001,156851,vg,,2021/01/26 00:00:00+00,2021,4210160101,,tacony creek trail,both,bingham st,whitaker ave,Bicycle 2,40.025669,-75.112403,,,S,N,15,,Mixed,Multiuse Trail,Philadelphia,North,116000
-75.1067669999999,40.022186,156853,vg,,2021/01/26 00:00:00+00,2021,4210160114,,tacony creek trail,both,whitaker ave,e fishers ln,Bicycle 2,40.022186,-75.106767,,,S,N,4,,Mixed,Multiuse Trail,Philadelphia,Lower Northeast,116002
-75.106347,40.01975,156855,vg,,2021/01/26 00:00:00+00,2021,4210160114,,I st,both,e wyoming ave,tacony creek trail / e fishers ln,Bicycle 2,40.01975,-75.106347,,,N,S,16,,Mixed,Multiuse Trail,Philadelphia,Lower Northeast,116004
-75.155368,39.959055,155219,vg,,2021/01/07 00:00:00+00,2021,4210160103,,ridge ave southbound lanes,south,noble st,callowhill st,Bicycle 2,39.959055,-75.155368,,,S,N,45,,Mixed,,Philadelphia,Central,116060
-75.158699,39.942511,155208,vg,,2020/11/18 00:00:00+00,2020,4210160103,,10th st,south,bainbridge st,south st,Bicycle 2,39.942511,-75.158699,,,N,S,388,,Mixed,,Philadelphia,Central,116085
-75.1571059999999,39.942351,155209,vg,,2020/12/08 00:00:00+00,2020,4210160103,,9th st,north,bainbridge st,south st,Bicycle 2,39.942351,-75.157106,,,S,N,335,,Mixed,,Philadelphia,Central,116086
-75.1555289999999,39.9422070000001,155210,vg,,2020/12/08 00:00:00+00,2020,4210160103,,8th st,south,bainbridge st,south st,Bicycle 2,39.942207,-75.155529,,,N,S,322,,Mixed,,Philadelphia,Central,116087
-75.1440699999999,39.9577600000001,155211,vg,,2020/12/08 00:00:00+00,2020,4210160103,,3rd st,north,callowhill st,willow st,Bicycle 2,39.95776,-75.14407,,,S,N,163,,Mixed,,Philadelphia,Central,116088
-75.1456259999999,39.957908,155212,vg,,2021/01/06 00:00:00+00,2021,4210160103,,4th st,south,callowhill st,willow st,Bicycle 2,39.957908,-75.145626,,,N,S,59,,Mixed,,Philadelphia,Central,116089
-75.147187,39.9580520000001,155213,vg,,2021/01/06 00:00:00+00,2021,4210160103,,5th st,north,callowhill st,willow st,Bicycle 2,39.958052,-75.147187,,,S,N,100,,Mixed,,Philadelphia,Central,116090
-75.14877,39.9581920000001,155214,vg,,2021/01/06 00:00:00+00,2021,4210160103,,6th st,south,callowhill st,willow st,Bicycle 2,39.958192,-75.14877,,,N,S,130,,Mixed,,Philadelphia,Central,116091
-75.1503999999999,39.9583680000001,155215,vg,,2021/01/05 00:00:00+00,2021,4210160103,,7th st,north,callowhill st,willow st,Bicycle 2,39.958368,-75.1504,,,S,N,89,,Mixed,,Philadelphia,Central,116092
-75.152058,39.958446,155216,vg,,2021/01/05 00:00:00+00,2021,4210160103,,8th st,south,willow st,callowhill st,Bicycle 2,39.958446,-75.152058,,,N,S,1418,,Mixed,,Philadelphia,Central,116093
-75.1535489999999,39.9586770000001,155217,vg,,2021/01/05 00:00:00+00,2021,4210160103,,9th st,north,callowhill st,willow st,Bicycle 2,39.958677,-75.153549,,,S,N,28,,Mixed,,Philadelphia,Central,116094
-75.1851559999999,39.9456740000001,155220,vg,,2021/01/07 00:00:00+00,2021,4210160103,,schuylkill ave,south,bainbridge st,27th st,Bicycle 2,39.945674,-75.185156,,,N,S,93,,Mixed,,Philadelphia,Central,116095
-75.1844589999999,39.945542,155221,vg,,2021/01/07 00:00:00+00,2021,4210160103,,27th st,north,bainbridge st,schuylkill ave,Bicycle 2,39.945542,-75.184459,,,S,N,207,,Mixed,,Philadelphia,Central,116096
-75.1837399999999,39.945707,155222,vg,,2020/12/08 00:00:00+00,2020,4210160103,,taney st,south,bainbridge st,south st,Bicycle 2,39.945707,-75.18374,,,N,S,24,,Mixed,,Philadelphia,Central,116097
-75.183215,39.945608,155223,vg,,2020/12/08 00:00:00+00,2020,4210160103,,26th st,north,bainbridge st,south st,Bicycle 2,39.945608,-75.183215,,,N,S,299,,Mixed,,Philadelphia,Central,116098
-75.180822,39.9451970000001,155224,vg,,2020/12/09 00:00:00+00,2020,4210160103,,24th st,south,bainbridge st,south st,Bicycle 2,39.945197,-75.180822,,,N,S,134,,Mixed,,Philadelphia,Central,116099
-75.1417739999999,39.9591080000001,155225,vg,,2021/01/09 00:00:00+00,2021,4210160103,,2nd st,south,spring garden st,callowhill st,Bicycle 2,39.959108,-75.141774,,,N,S,90,,Mixed,,Philadelphia,Central,116100
-75.138076,39.957571,155228,vg,,2021/01/12 00:00:00+00,2021,4210160103,,christopher columbus blvd northbound lanes,north,callowhill st,willow st,Bicycle 2,39.957571,-75.138076,,,S,N,189,,Mixed,,Philadelphia,Central,116103
-75.138339,39.9576220000001,155229,vg,,2021/01/12 00:00:00+00,2021,4210160103,,christopher columbus blvd southbound lanes,south,callowhill st,willow st,Bicycle 2,39.957622,-75.138339,,,N,S,185,,Mixed,,Philadelphia,Central,116104
-75.1760639999999,39.9623120000001,155230,vg,,2021/01/12 00:00:00+00,2021,4210160103,,ben franklin pkwy outer la northbound,north,22nd st,eakins oval,Bicycle 2,39.962312,-75.176064,,,S,N,293,,Mixed,,Philadelphia,Central,116105
-75.1550569999999,39.9591950000001,155231,vg,,2021/01/12 00:00:00+00,2021,4210160103,,10th st,south,noble st,callowhill st,Bicycle 2,39.959195,-75.155057,,,N,S,307,,Mixed,,Philadelphia,Central,116106
-75.160771,39.9464780000001,156867,vg,,2021/01/27 00:00:00+00,2021,4210160103,,spruce st,west,quince st,12th st,Bicycle 2,39.946478,-75.160771,,,E,W,553,,Mixed,Buffered Bike Lane,Philadelphia,Central,116108
-75.162155,39.9466570000001,156868,vg,,2021/01/27 00:00:00+00,2021,4210160103,,spruce st,west,camac st,13th st,Bicycle 2,39.946657,-75.162155,,,E,W,456,,Mixed,Buffered Bike Lane,Philadelphia,Central,116109
-75.1625,39.9452430000001,156869,vg,,2021/01/27 00:00:00+00,2021,4210160103,,pine st,east,13th st,camac st,Bicycle 2,39.945243,-75.1625,,,W,E,529,,Mixed,Buffered Bike Lane,Philadelphia,Central,116110
-75.16108,39.9450650000001,156870,vg,,2021/01/27 00:00:00+00,2021,4210160103,,pine st,east,12th st,quince st,Bicycle 2,39.945065,-75.16108,,,W,E,434,,Mixed,Buffered Bike Lane,Philadelphia,Central,116111
-75.144328,39.954524,155232,vg,,2021/01/21 00:00:00+00,2021,4210160103,676,ben franklin bridge walkway eastbound,east,5th st ramp,christopher columbus blvd underpass,Bicycle 2,39.954524,-75.144328,,,W,E,130,,Mixed,,Philadelphia,Central,116202
-75.144328,39.954524,155233,vg,,2021/01/21 00:00:00+00,2021,4210160103,676,ben franklin bridge walkway  westbound,west,5th st ramp,christopher columbus blvd underpass,Bicycle 2,39.954524,-75.144328,,,W,E,130,,Mixed,,Philadelphia,Central,116203
-75.166783,39.9605930000001,155234,vg,,2020/11/05 00:00:00+00,2020,4210160103,,17th st,south,callowhill st,buttonwood st,Bicycle 2,39.960593,-75.166783,,,N,S,79,,Mixed,,Philadelphia,Central,116204
-75.165474,39.9434570000001,155235,vg,,2020/11/03 00:00:00+00,2020,4210160103,291,broad st northbound lanes,north,bainbridge st,south st,Bicycle 2,39.943457,-75.165474,,,S,N,177,,Mixed,,Philadelphia,Central,116205
-75.255348,39.951155,153797,vg,,2020/06/22 00:00:00+00,2020,4204579000,,church la,north,patterson ave,guilford rd,Bicycle 2,39.951155,-75.255348,,,S,N,26,,Mixed,,Delaware,Upper Darby Township,116325
-75.268972,39.929335,153801,vg,,2020/06/22 00:00:00+00,2020,4204541440,,lansdowne ave,north,fairview ave,golf rd,Bicycle 2,39.929335,-75.268972,,,S,N,73,,Mixed,,Delaware,Lansdowne Borough,116326
-75.1354729999999,40.000228,153546,vg,,2021/05/26 00:00:00+00,2021,4210160101,,3rd st,north,allegheny ave,west moreland st,Bicycle 2,40.000228,-75.135473,,,S,N,12,,Mixed,,Philadelphia,North,116405
-75.133651,40.000012,153551,vg,,2021/05/26 00:00:00+00,2021,4210160101,,philip st,north,allegheny ave,west moreland st,Bicycle 2,40.000012,-75.133651,,,S,N,22,,Mixed,,Philadelphia,North,116410
